Unnamed: 0,age,family_income,study_hours_per_day,attendance_rate,assignment_delay_days,travel_time_minutes,stress_index,gpa,gender_Male,internet_access_Yes,part_time_job_Yes,scholarship_Yes,semester_Year 2,semester_Year 3,semester_Year 4,department_Business,department_CS,department_Engineering,department_Science,parental_education_High School,parental_education_Master,parental_education_PhD,parental_education_Unknown,gpa_trend,study_efficiency,low_income_high_travel,dropout
3951,20.5,25000.0,4.41,88.2,2,46.8,6.3,2.83,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.020000000000000018,1.5582983805710933,1,0
3953,21.9,25000.0,2.98,86.7,2,19.9,7.3,0.12,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,-0.12,24.831264061328223,0,0
3955,21.4,25000.0,3.89,99.2,3,36.4,3.9,3.09,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.009999999999999787,1.2588956022796043,1,0
3957,18.6,25000.0,0.5,85.5,0,21.6,4.6,1.63,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0.050000000000000044,0.306746584376783,0,0
3958,23.1,25000.0,4.19,88.7,1,18.7,5.9,2.4,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,-0.2599999999999998,1.7458260590580874,0,0
3959,19.4,57851.0,4.23,85.0,0,17.3,5.0,2.43,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,0.5,1.7407335772280772,0,0
3960,20.6,26114.0,4.19,97.1,2,17.5,7.1,2.89,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,-0.41000000000000014,1.4498219729343498,0,0
3961,21.9,25878.0,4.62,80.1,2,40.9,5.2,3.58,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,0.08999999999999986,1.2904991885497525,1,1
3962,21.3,27021.0,6.35,92.2,0,19.7,5.3,3.58,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,0.41999999999999993,1.7737380621841836,0,0
3963,21.9,27679.0,3.38,92.6,3,35.3,7.0,0.2,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.14,16.899155042247884,1,0
3964,20.9,58710.0,2.36,92.7,4,24.7,5.2,3.19,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08999999999999986,0.7398095930733759,0,0
3965,19.6,50254.0,5.95,84.6,0,34.2,5.2,2.95,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.22999999999999998,2.016942315449778,0,0
3966,21.0,44822.0,6.51,75.3,0,25.0,5.3,3.61,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,-0.020000000000000018,1.8033191043792123,0,0
3967,20.2,25000.0,1.49,78.6,1,46.6,6.6,1.04,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,0.30000000000000004,1.4326785319371929,1,1
3968,19.0,25000.0,3.63,83.0,3,27.9,4.9,3.71,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,-0.009999999999999787,0.978434020393476,0,0
3969,19.4,25000.0,4.83,78.9,1,35.9,6.9,2.67,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,0.08000000000000007,1.8089819888315026,1,0
3970,19.7,57375.0,4.62,79.8,2,16.3,4.5,1.55,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.17999999999999994,2.9806259314456036,0,0
3971,17.0,26764.0,1.62,79.1,1,30.5,6.8,2.82,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0.2200000000000002,0.5744660479927377,1,1
3972,17.9,25000.0,4.67,72.6,1,33.3,6.8,1.87,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.13000000000000012,2.497312848594392,1,0
3974,22.1,28862.0,5.09,68.0,2,15.9,3.3,4.0,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,0.0,1.2724968187579533,0,0
3975,19.3,25000.0,5.77,75.6,1,13.5,5.5,3.36,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.1499999999999999,1.7172567938785896,0,0
3976,22.0,39619.0,3.09,97.7,0,36.0,6.6,1.33,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,0.09999999999999987,2.3232908023247942,0,1
3977,25.8,26682.0,4.9,75.9,0,31.5,2.7,3.09,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,-0.3799999999999999,1.5857553859049,1,0
3978,19.8,25000.0,6.02,88.6,0,36.2,6.8,2.63,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,-0.10000000000000009,2.2889646807426587,1,1
3979,19.3,38903.0,2.7,76.2,1,54.0,4.9,2.23,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0.8199999999999998,1.2107569024354152,0,0
3980,22.6,25000.0,3.75,76.8,0,63.8,5.8,1.86,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0.47,2.0161181929129413,1,1
3981,22.9,25000.0,5.46,83.5,1,20.6,3.8,2.79,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.25,1.956982233038591,0,1
3982,18.3,25989.0,3.45,84.8,2,42.6,6.3,2.67,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,0.1299999999999999,1.2921299920225018,1,0
3983,23.9,42286.0,4.62,92.0,0,10.0,5.5,1.6,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,-0.6100000000000001,2.887481953237792,0,0
3984,24.0,38463.0,4.54,64.8,2,20.5,8.7,0.07,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,64.84787887444651,0,1
3985,20.4,25000.0,6.1,72.6,0,29.1,1.7,2.94,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0.1200000000000001,2.0748228747521265,0,0
3987,22.2,25000.0,5.45,83.5,2,28.6,4.4,2.79,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,0.020000000000000018,1.9533980164945646,0,0
3988,19.4,25000.0,5.2,92.2,0,34.3,6.5,1.85,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,-0.3700000000000001,2.8107956173209874,1,0
3989,17.3,47483.0,2.86,74.7,1,20.6,5.4,1.79,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,0.020000000000000018,1.5977564371148762,0,0
3990,23.3,55584.0,4.61,74.2,0,48.1,6.4,1.24,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,-0.1299999999999999,3.7177119539358556,0,1
3991,19.9,27159.0,5.56,81.6,1,26.3,4.7,3.1,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,0.040000000000000036,1.793542601475479,0,0
3992,20.9,62023.0,1.8,96.7,2,5.0,7.2,0.45,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.21000000000000002,3.999911113086376,0,0
3993,19.7,25000.0,1.99,85.4,1,25.3,5.0,2.72,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.7899999999999996,0.731614957297951,0,0
3994,23.3,26763.0,2.04,82.6,1,33.9,5.9,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0.34,204000.0,1,1
3995,19.8,25000.0,4.8,84.3,1,22.5,2.3,2.35,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False,0.6999999999999997,2.042544499810639,0,0
3996,22.9,25000.0,3.15,78.3,2,57.7,3.5,2.54,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.45999999999999996,1.240152597824418,1,0
3997,22.9,25000.0,2.69,77.6,3,5.0,3.5,3.16,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0.08999999999999986,0.8512631289141489,0,0
3998,21.2,25000.0,5.04,85.2,1,44.3,8.4,2.04,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,0.040000000000000036,2.47057612462684,1,0
3999,22.4,37308.0,1.88,83.4,3,47.9,8.7,2.69,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,0.3799999999999999,0.6988821602893669,0,0
4000,19.7,57998.0,3.57,80.0,1,20.9,4.0,1.14,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,-0.17999999999999994,3.1315514776186175,0,1
4001,19.6,63145.0,4.05,95.4,1,30.7,3.6,2.49,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,-0.20000000000000018,1.6264994919699116,0,0
4002,20.3,49521.0,3.53,80.3,2,42.7,7.9,2.51,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,-0.08999999999999986,1.4063688989286895,0,0
4003,25.0,25000.0,3.77,79.1,0,14.6,4.5,2.25,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,-0.31000000000000005,1.6755481086750725,0,0
4004,21.0,34919.0,4.59,66.9,1,31.2,5.2,2.52,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,-0.16000000000000014,1.8214213435660969,0,0
4005,23.2,25000.0,1.99,74.9,1,28.4,6.7,1.87,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,0.019999999999999796,1.0641654322704155,0,1
4006,22.1,36526.0,5.09,92.2,1,43.6,4.6,3.62,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,-0.1499999999999999,1.4060734638854588,0,0
4007,19.4,44921.0,5.6,73.7,1,46.5,6.0,2.42,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,0.3999999999999999,2.3140400246279973,0,0
4008,20.9,25000.0,3.83,77.5,2,15.6,6.0,2.66,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0.31000000000000005,1.4398442111119882,0,0
4009,18.7,25000.0,4.57,93.6,0,25.7,8.2,3.73,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False,-0.25,1.2251977876734916,0,0
4010,22.4,36387.0,2.54,82.5,2,24.8,6.3,3.05,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,-0.29000000000000004,0.8327841548060498,0,0
4011,21.3,25000.0,4.55,67.6,2,39.0,4.9,1.46,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,0.16000000000000014,3.116417010842391,1,0
4012,21.1,25000.0,3.81,74.1,0,25.7,8.3,1.92,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,-0.45999999999999996,1.984364664767371,0,0
4013,24.2,44629.0,5.4,78.6,2,20.8,4.6,4.0,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,-0.020000000000000018,1.3499966250084376,0,0
4014,19.2,35341.0,6.76,83.0,1,21.5,6.0,1.34,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0.24,5.044738472100954,0,0
4015,19.7,25000.0,5.1,81.1,2,37.4,4.7,2.22,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,0.44999999999999973,2.2972869491578862,1,0
4016,24.5,25000.0,2.97,88.4,2,35.7,5.6,2.75,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,-0.27,1.0799960727415536,1,0
4017,18.8,26453.0,4.28,92.9,4,52.3,6.4,3.61,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,-0.08000000000000007,1.1855922836778847,1,0
4018,20.8,25000.0,3.17,98.2,3,35.3,7.9,3.02,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,-0.1499999999999999,1.0496653984589455,1,0
4019,23.1,50917.0,4.81,81.3,3,44.3,4.3,2.36,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,-0.5399999999999998,2.038126957089165,0,0
4020,21.1,40746.0,4.32,68.3,0,48.7,6.4,2.57,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.22999999999999998,1.6809273115668812,0,0
4021,17.0,41737.0,6.32,84.1,2,46.5,7.1,2.62,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.2799999999999998,2.4122045335704825,0,1
4022,19.4,64260.0,4.72,77.7,0,30.3,4.6,3.69,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,-0.23999999999999977,1.2791293248527782,0,0
4023,19.5,25000.0,3.14,86.5,0,40.7,4.0,1.31,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,-0.27,2.396928267723147,1,0
4024,21.4,66384.0,5.44,73.2,2,44.7,1.4,1.97,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,-0.16999999999999993,2.7614073025010026,0,0
4025,18.5,51771.0,2.9,94.9,2,49.0,6.4,2.58,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,-0.52,1.1240266510594918,0,0
4026,20.2,47109.0,4.62,89.7,3,35.8,7.7,1.43,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,-0.26,3.2307466381353978,0,0
4027,20.0,25000.0,5.25,84.2,2,15.2,4.5,4.0,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,1.3124967187582033,0,0
4028,23.7,39623.0,3.96,92.5,2,29.0,9.7,1.3,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0.010000000000000009,3.0461304143814276,0,0
4029,19.9,25000.0,6.75,83.1,0,52.2,5.5,1.96,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,-0.09999999999999987,3.443859980306223,1,0
4030,19.4,26975.0,4.84,99.8,0,38.6,6.6,3.79,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.7000000000000002,1.2770414853786665,1,0
4031,24.4,29040.0,4.32,73.6,0,38.4,5.7,1.29,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,0.32000000000000006,3.3488112495251974,0,0
4032,20.1,50408.0,3.86,86.0,2,55.3,6.8,1.28,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0.09999999999999987,3.015601440613745,0,0
4033,21.8,40001.0,4.13,81.3,2,37.0,5.9,2.58,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.5800000000000001,1.6007689892674832,0,1
4034,18.9,54384.0,6.52,80.0,2,24.3,8.2,2.41,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,0.2599999999999998,2.7053829652159114,0,0
4035,20.9,25000.0,5.11,88.4,4,27.2,6.5,1.96,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,0.0,2.607129555461452,0,0
4036,20.9,25000.0,3.56,70.5,0,26.6,4.4,2.53,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,0.5700000000000003,1.4071090628100285,0,0
4037,20.5,34796.0,6.02,75.6,2,18.4,4.5,1.69,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.42999999999999994,3.562109099946154,0,0
4038,19.0,27233.0,6.13,83.6,1,21.9,5.3,4.0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,-0.1200000000000001,1.5324961687595782,0,0
4039,19.0,25000.0,4.12,80.9,1,11.4,4.5,0.85,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.16999999999999993,4.847001799978824,0,0
4041,22.9,70441.0,6.4,72.4,2,37.4,3.5,2.73,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-0.009999999999999787,2.344313757092465,0,0
4042,22.3,39628.0,4.49,81.0,3,18.4,4.7,4.0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,1.1224971937570158,0,0
4043,22.8,25000.0,3.91,97.3,3,14.7,5.0,3.77,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,-0.41000000000000014,1.037132527499927,0,0
4044,20.6,33788.0,5.13,79.1,3,38.9,3.8,2.84,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,-0.029999999999999805,1.80633166784624,0,0
4045,23.4,26258.0,2.22,80.7,1,38.1,5.8,3.32,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4900000000000002,0.6686726847208292,1,0
4046,21.3,35454.0,4.53,91.3,3,47.9,2.7,3.35,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,-0.7400000000000002,1.3522347694484493,0,0
4047,23.9,25000.0,5.32,86.9,5,20.9,6.2,3.07,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0.16000000000000014,1.7328933781974654,0,0
4048,17.5,46937.0,5.0,76.7,3,26.5,4.2,2.15,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,-0.029999999999999805,2.325570578741494,0,0
4049,19.0,25000.0,2.28,81.0,2,29.1,6.1,2.36,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.20000000000000018,0.9660976012813505,0,0
4050,18.1,25000.0,4.1,83.2,1,17.9,6.5,2.94,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.050000000000000266,1.3945530797514294,0,0
4051,18.5,25000.0,2.97,95.2,0,14.9,5.7,2.39,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,-0.44000000000000017,1.242672624800733,0,0
4052,21.4,29767.0,5.75,76.5,2,26.5,7.7,3.36,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,-0.27,1.7113044306415754,0,0
4053,19.4,25000.0,3.74,76.0,3,27.4,5.3,2.82,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.25,1.326236431785703,0,0
4054,19.5,25000.0,4.77,88.9,4,34.6,5.5,3.51,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,0.13000000000000034,1.358970487263569,1,0
4055,23.0,52549.0,4.38,84.2,0,58.7,4.8,2.88,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,0.06000000000000005,1.5208280526803726,0,0
4056,21.5,52402.0,2.29,89.9,3,34.6,4.2,3.18,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.07000000000000028,0.7201235216241458,0,0
4057,23.3,26358.0,5.12,86.7,2,18.6,3.8,2.4,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,0.20999999999999996,2.1333244444814814,0,0
4058,20.2,25000.0,3.04,73.5,1,29.1,6.7,1.89,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,-0.09999999999999987,1.6084570981105921,0,1
4059,21.7,26820.0,2.68,83.9,1,31.4,6.3,0.41,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,0.15000000000000008,6.536425940830712,1,1
